Company Code,Division Code,Customer Status,Customer No,Customer Group,Customer Type,Search Key,Payment Terms,Delivery Terms,Delivery Method,Salesperson,Responsible,Discount,Discount Model,Discount Group Customer,Currency,District,Country,Credit Limit1,Credit Limit2,Credit Limit3,Last Invoice Date,Postal Code,Pin Code,Credit Period,New customer Info,Group Company,Source,Group Company Info,Customer Info,Master Payment Terms,Customer_Name,Country Name,Cust Group Info,Salesperson Name,Organization No 1,Organization No 2,Customer Stop,Marine_NonMarine,Country_BU,Our_Reference
5,   ,20,A1044     ,3  ,0,INDIA,802,FCA,04 ,CMBW,MEC005P3A,0,,  ,INR,KLK,IN ,0,0,0,10/8/2018 12:00:00 AM,700016    ,700016    ,null,A1044-APEEJAY SHIPPING LIMITED,External,02-MOVEX,3-,A1044-APEEJAY SHIPPING LIMITED,802-Advance payment,APEEJAY SHIPPING LIMITED,India,Limited Company,Capital Sales Marine Ballast Water,AADCS7605P ,1723749,0,NonMarine Division,INNonMarine Division,
5,   ,10,A1045     ,3  ,0,ASHOK LEYL,801,DAP,04 ,AEPH,EDI005P3A,0,,  ,INR,ALW,IN ,0,0,0,6/26/2008 12:00:00 AM,301030    ,          ,null,A1045-Ashok Leyland,External,02-MOVEX,3-,A1045-Ashok Leyland,801-See remarks,Ashok Leyland,India,Limited Company,After Sales Energy GPHE,           ,1727308,0,NonMarine Division,INNonMarine Division,Manoj Rana
5,   ,10,A1046     ,4  ,0,INDIA,831,DAP,04 ,AEOS,EDI005P3A,0,,  ,INR,RIG,IN ,0,0,0,11/6/2012 12:00:00 AM,496001    ,          ,null,A1046-Anjani Steels Limited,External,02-MOVEX,4-,A1046-Anjani Steels Limited,831-pmt against PI,Anjani Steels Limited,India,Individual,After Sales Energy Other Sep. System,NA         ,1743967,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1047     ,3  ,0,SRILANKA,831,FCA,03 ,4444,*USER,0,,  ,INR,EXP,LK ,0,0,0,2/2/2018 12:00:00 AM,          ,          ,null,A1047-ANSELL  LANKA  PVT.  LTD.,External,02-MOVEX,3-,A1047-ANSELL  LANKA  PVT.  LTD.,831-pmt against PI,ANSELL  LANKA  PVT.  LTD.,Sri Lanka,Limited Company,EPS INDUSTRIAL,NA         ,1505187,0,NonMarine Division,LKNonMarine Division,
5,   ,20,A1048     ,3  ,0,INDIA,818,DAP,04 ,AFPH,MEC005P3A,0,,  ,INR,OSM,IN ,0,0,0,11/7/2022 12:00:00 AM,413507    ,          ,null,A1048-ADLERS BIO-ENERGY LTD,External,02-MOVEX,3-,A1048-ADLERS BIO-ENERGY LTD,818-Pmt ProformaInv,ADLERS BIO-ENERGY LTD,India,Limited Company,After Sales Food & Water GPHE,AAFCA9727L ,1745119,1,NonMarine Division,INNonMarine Division,Sagar Sharma
5,   ,90,A1049     ,3  ,0,ARCIN ENTE,801,DD ,04 ,5500,*USER,0,,  ,INR,DEL,IN ,0,0,0,10/15/2007 12:00:00 AM,          ,          ,null,A1049-ARCOM ENTERPRISES,External,02-MOVEX,3-,A1049-ARCOM ENTERPRISES,801-See remarks,ARCOM ENTERPRISES,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759017,0,NonMarine Division,INNonMarine Division,
5,   ,90,A105      ,3  ,0,SONEPAT,818,DDC,04 ,5600,*USER,0,,  ,INR,SNP,IN ,0,0,0,3/13/2013 12:00:00 AM,          ,          ,null,A105-ATLAS CYCLE (HARYANA)  LTD,External,02-MOVEX,3-,A105-ATLAS CYCLE (HARYANA)  LTD,818-Pmt ProformaInv,ATLAS CYCLE (HARYANA)  LTD,India,Limited Company,MARINE & DIESEL,           ,1755211,0,NonMarine Division,INNonMarine Division,
5,   ,20,A1050     ,4  ,0,INDIA,805,DAP,04 ,AEDC,EDI005P3A,0,,  ,INR,CDR,IN ,0,0,0,4/18/2017 12:00:00 AM,442908    ,          ,null,A1050-Ambuja Cements Limited,External,02-MOVEX,4-,A1050-Ambuja Cements Limited,805-30 days credit,Ambuja Cements Limited,India,Individual,After Sales Energy DEC,NA         ,1723171,0,NonMarine Division,INNonMarine Division,Harshal Awatade
5,   ,90,A1051     ,3  ,0,ADITYA BIR,801,DAP,04 ,CEPH,EDI005P3A,0,,  ,INR,HOO,IN ,0,0,0,8/16/2007 12:00:00 AM,712248    ,          ,60,A1051-ADITYA BIRLA NUVO LIMITED,External,02-MOVEX,3-,A1051-ADITYA BIRLA NUVO LIMITED,801-See remarks,ADITYA BIRLA NUVO LIMITED,India,Limited Company,Capital Sales Energy GPHE,AAACG4464B ,1755094,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1052     ,3  ,0,AMTEK AUTO,801,DD ,04 ,5500,*USER,0,,  ,INR,PUN,IN ,0,0,0,11/15/2007 12:00:00 AM,          ,          ,null,A1052-AMTEK AUTO LIMITED,External,02-MOVEX,3-,A1052-AMTEK AUTO LIMITED,801-See remarks,AMTEK AUTO LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1726871,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1053     ,3  ,0,AL BUCHEER,831,DD ,04 ,4484,*USER,0,,  ,INR,CHE,IN ,0,0,0,12/20/2010 12:00:00 AM,          ,          ,null,A1053-AL BUCHEERI INDUSTRIAL SERVICES,External,02-MOVEX,3-,A1053-AL BUCHEERI INDUSTRIAL SERVICES,831-pmt against PI,AL BUCHEERI INDUSTRIAL SERVICES,India,Limited Company,PPS ENERGY & ENVIRONMENT,.          ,1723066,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1054     ,3  ,0,ASHOK IRON,801,DD ,04 ,5500,*USER,0,,  ,INR,BLG,IN ,0,0,0,3/4/2013 12:00:00 AM,          ,          ,null,A1054-ASHOK IRON WORKS PRIVATE LIMITED,External,02-MOVEX,3-,A1054-ASHOK IRON WORKS PRIVATE LIMITED,801-See remarks,ASHOK IRON WORKS PRIVATE LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759018,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1055     ,3  ,0,AQUUATECH,801,DD ,04 ,4444,*USER,0,,  ,INR,THA,IN ,0,0,0,null,          ,          ,null,A1055-AQUUATECH INDUSTRIES (I) PVT LTD.,External,02-MOVEX,3-,A1055-AQUUATECH INDUSTRIES (I) PVT LTD.,801-See remarks,AQUUATECH INDUSTRIES (I) PVT LTD.,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1056     ,3  ,0,A R METALL,801,DD ,04 ,4462,*USER,0,,  ,INR,BGL,IN ,0,0,0,9/13/2007 12:00:00 AM,          ,          ,null,A1056-A R METALLURGICALS (P) LTD,External,02-MOVEX,3-,A1056-A R METALLURGICALS (P) LTD,801-See remarks,A R METALLURGICALS (P) LTD,India,Limited Company,PPS INORG AND MIN PROCU REF AND PET & OI,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1057     ,3  ,0,INDIA,805,FCA,04 ,5500,*USER,0,,  ,INR,HOW,IN ,0,0,0,10/4/2013 12:00:00 AM,          ,          ,null,A1057-AMBUJA CEMENTS LIMITED,External,02-MOVEX,3-,A1057-AMBUJA CEMENTS LIMITED,805-30 days credit,AMBUJA CEMENTS LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,NA         ,1755105,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1058     ,3  ,0,ASSOCIATED,801,DD ,04 ,6810,*USER,0,,  ,INR,SIL,IN ,0,0,0,12/4/2007 12:00:00 AM,          ,          ,null,A1058-ASSOCIATED TRANSRAIL STRUCTURES LTD,External,02-MOVEX,3-,A1058-ASSOCIATED TRANSRAIL STRUCTURES LTD,801-See remarks,ASSOCIATED TRANSRAIL STRUCTURES LTD,India,Limited Company,MU IMP,           ,1759019,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1059     ,3  ,0,AUTOMOTIVE,801,DD ,04 ,4444,*USER,0,,  ,INR,   ,IN ,0,0,0,9/12/2007 12:00:00 AM,          ,          ,null,A1059-AUTOMOTIVE COMPOSITE SYSTEMS,External,02-MOVEX,3-,A1059-AUTOMOTIVE COMPOSITE SYSTEMS,801-See remarks,AUTOMOTIVE COMPOSITE SYSTEMS,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A106      ,3  ,0,710,805,FCA,04 ,CFFH,INPOFVZ,0,HFH,  ,INR,IND,IN ,1,1,1,7/6/2018 12:00:00 AM,452007    ,452007    ,null,A106-ASIATIC TRADERS,External,02-MOVEX,3-,A106-ASIATIC TRADERS,805-30 days credit,ASIATIC TRADERS,India,Limited Company,Capital Sales Food & Water Fluid Handlin,AAFFA3724Q ,1736505,2,NonMarine Division,INNonMarine Division,YUGA BHAT
5,   ,90,A1060     ,3  ,0,ADITYA ENT,801,DD ,04 ,5800,*USER,0,,  ,INR,AHM,IN ,0,1,0,9/22/2007 12:00:00 AM,          ,          ,null,A1060-ADITYA ENTERPRISE,External,02-MOVEX,3-,A1060-ADITYA ENTERPRISE,801-See remarks,ADITYA ENTERPRISE,India,Limited Company,HVAC & R,LATER      ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1061     ,3  ,0,INDIA,802,FCA,04 ,5500,*USER,0,,  ,INR,GUL,IN ,0,0,0,9/21/2012 12:00:00 AM,585225    ,          ,null,A1061-ACC LIMITED,External,02-MOVEX,3-,A1061-ACC LIMITED,802-Advance payment,ACC LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,NA         ,1722758,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1062     ,3  ,0,ACCURATE I,801,DD ,04 ,5500,*USER,0,,  ,INR,JMN,IN ,0,0,0,10/15/2007 12:00:00 AM,          ,          ,null,A1062-ACCURATE INDUSTRIES,External,02-MOVEX,3-,A1062-ACCURATE INDUSTRIES,801-See remarks,ACCURATE INDUSTRIES,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759020,0,NonMarine Division,INNonMarine Division,
5,   ,20,A1063     ,3  ,0,INDIA,802,FCA,04 ,CFDC,MEC005P3A,0,,  ,INR,   ,IN ,0,0,0,7/6/2021 12:00:00 AM,635104    ,          ,null,A1063-ASEPTIC FRUIT PRODUCTS (INDIA) P.LTD,External,02-MOVEX,3-,A1063-ASEPTIC FRUIT PRODUCTS (INDIA) P.LTD,802-Advance payment,ASEPTIC FRUIT PRODUCTS (INDIA) P.LTD,India,Limited Company,Capital Sales Food & Water Dec,NA         ,1725095,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1064     ,3  ,0,INDIA,819,FCA,04 ,6570,*USER,0,,  ,INR,DND,IN ,0,0,0,5/26/2011 12:00:00 AM,624308    ,          ,null,A1064-ADHITYA AGRO PRODUCT,External,02-MOVEX,3-,A1064-ADHITYA AGRO PRODUCT,819-Cash on Deliver,ADHITYA AGRO PRODUCT,India,Limited Company,PLS PRODUCT SUPPORT DECANTER,.          ,1722813,0,NonMarine Division,INNonMarine Division,MR. R M BATCHA
5,   ,90,A1065     ,3  ,0,ADINATH IN,801,DD ,04 ,5500,*USER,0,,  ,INR,DEL,IN ,0,0,0,10/23/2007 12:00:00 AM,          ,          ,null,A1065-ADINATH INDUSTRIES,External,02-MOVEX,3-,A1065-ADINATH INDUSTRIES,801-See remarks,ADINATH INDUSTRIES,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759021,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1066     ,3  ,0,APTUS EQUI,831,DD ,04 ,5500,*USER,0,,  ,INR,HYD,IN ,0,0,0,5/16/2008 12:00:00 AM,          ,          ,null,A1066-APTUS EQUIPMENTS PVT.LTD,External,02-MOVEX,3-,A1066-APTUS EQUIPMENTS PVT.LTD,831-pmt against PI,APTUS EQUIPMENTS PVT.LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,.          ,1724986,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1067     ,3  ,0,AMMAN MATC,801,DD ,04 ,4444,*USER,0,,  ,INR,VIR,IN ,0,0,0,10/17/2007 12:00:00 AM,          ,          ,null,A1067-AMMAN MATCH COMPANY,External,02-MOVEX,3-,A1067-AMMAN MATCH COMPANY,801-See remarks,AMMAN MATCH COMPANY,India,Limited Company,EPS INDUSTRIAL,           ,1723288,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1068     ,3  ,0,ABLE TECH.,801,DD ,04 ,4444,*USER,0,,  ,INR,COI,IN ,0,0,0,11/28/2007 12:00:00 AM,          ,          ,null,A1068-ABLE TECH. ENGG.,External,02-MOVEX,3-,A1068-ABLE TECH. ENGG.,801-See remarks,ABLE TECH. ENGG.,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1069     ,3  ,0,AMBICA JUT,801,DD ,04 ,4444,*USER,0,,  ,INR,HOW,IN ,0,0,0,null,          ,          ,null,A1069-AMBICA JUTE MILLS LIMITED,External,02-MOVEX,3-,A1069-AMBICA JUTE MILLS LIMITED,801-See remarks,AMBICA JUTE MILLS LIMITED,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A107      ,3  ,0,GUJARAT,831,DD ,04 ,5800,*USER,0,,  ,INR,VAD,IN ,0,0,0,null,          ,          ,null,A107-ASSOCIATED ELECTRICALS,External,02-MOVEX,3-,A107-ASSOCIATED ELECTRICALS,831-pmt against PI,ASSOCIATED ELECTRICALS,India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1070     ,3  ,0,AASAII FOO,801,DD ,04 ,5800,*USER,0,,  ,INR,   ,IN ,0,0,0,8/21/2008 12:00:00 AM,          ,          ,null,A1070-AASAII FOOD PRODUCTT,External,02-MOVEX,3-,A1070-AASAII FOOD PRODUCTT,801-See remarks,AASAII FOOD PRODUCTT,India,Limited Company,HVAC & R,           ,1747428,0,NonMarine Division,INNonMarine Division,
5,   ,20,A1071     ,3  ,0,SRILANKA,821,CPT,03 ,4444,*USER,0,,  ,USD,   ,LK ,0,1,0,1/31/2012 12:00:00 AM,          ,          ,null,A1071-ACE POWER GENERATION HORANA PVT LTD,External,02-MOVEX,3-,A1071-ACE POWER GENERATION HORANA PVT LTD,821-Doc thru branch,ACE POWER GENERATION HORANA PVT LTD,Sri Lanka,Limited Company,EPS INDUSTRIAL,-          ,1743939,1,NonMarine Division,LKNonMarine Division,
5,   ,90,A1072     ,3  ,0,ABB LIMITE,831,DD ,04 ,4444,*USER,0,,  ,INR,CHE,IN ,0,0,0,null,          ,          ,null,A1072-ABB LIMITED,External,02-MOVEX,3-,A1072-ABB LIMITED,831-pmt against PI,ABB LIMITED,India,Limited Company,EPS INDUSTRIAL,           ,1722550,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1073     ,3  ,0,ASHOKA INT,801,DD ,04 ,5500,*USER,0,,  ,INR,BGL,IN ,0,0,0,11/29/2007 12:00:00 AM,          ,          ,null,A1073-ASHOKA INTERCAST FOUNDRY PRIVATE LTD,External,02-MOVEX,3-,A1073-ASHOKA INTERCAST FOUNDRY PRIVATE LTD,801-See remarks,ASHOKA INTERCAST FOUNDRY PRIVATE LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759022,0,NonMarine Division,INNonMarine Division,
5,   ,10,A1074     ,4  ,0,AMBUJA CEM,831,DAP,04 ,CEPH,EDI005P3A,0,,  ,INR,   ,IN ,0,0,0,6/22/2015 12:00:00 AM,341026    ,          ,null,A1074-Ambuja cements Ltd,External,02-MOVEX,4-,A1074-Ambuja cements Ltd,831-pmt against PI,Ambuja cements Ltd,India,Individual,Capital Sales Energy GPHE,.          ,1727267,0,NonMarine Division,INNonMarine Division,Poonam Ghule
5,   ,90,A1075     ,3  ,0,SRI ANNAPO,801,DD ,04 ,5500,*USER,0,,  ,INR,SHM,IN ,0,0,0,11/29/2007 12:00:00 AM,          ,          ,null,A1075-SRI ANNAPOORNESHWARI IRON FOUNDRY,External,02-MOVEX,3-,A1075-SRI ANNAPOORNESHWARI IRON FOUNDRY,801-See remarks,SRI ANNAPOORNESHWARI IRON FOUNDRY,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1762419,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1076     ,3  ,0,ATOMIC VAC,801,DD ,04 ,6830,*USER,0,,  ,INR,MUM,IN ,0,0,0,12/24/2007 12:00:00 AM,          ,          ,null,A1076-ATOMIC VACUUM COMPANY,External,02-MOVEX,3-,A1076-ATOMIC VACUUM COMPANY,801-See remarks,ATOMIC VACUUM COMPANY,India,Limited Company,NATURAL RESOURCES SALES PROJECTS,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1077     ,3  ,0,INDIA,831,FCA,04 ,5500,*USER,0,,  ,INR,DEL,IN ,0,0,0,10/8/2009 12:00:00 AM,110041    ,          ,null,A1077-API ISPAT & POWERTECH (P) LTD,External,02-MOVEX,3-,A1077-API ISPAT & POWERTECH (P) LTD,831-pmt against PI,API ISPAT & POWERTECH (P) LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,AAECA9437E ,1724742,0,NonMarine Division,INNonMarine Division,MR. SUJEET TIWARY
5,   ,20,A1078     ,3  ,0,AVNASH IND,817,DD ,08 ,6750,*USER,0,,  ,USD,   ,GH ,0,72628145.62,0,3/6/2019 12:00:00 AM,          ,          ,null,A1078-AVNASH INDUSTRIES (GH) LIMITED,External,02-MOVEX,3-,A1078-AVNASH INDUSTRIES (GH) LIMITED,817-30 days L/C,AVNASH INDUSTRIES (GH) LIMITED,Ghana,Limited Company,MU VOT,.          ,1781923,0,Marine Division,GHMarine Division,
5,   ,90,A1079     ,3  ,0,AREVA T &,819,DD ,04 ,4496,*USER,0,,  ,INR,   ,IN ,0,0,0,null,          ,          ,null,A1079-AREVA T & D LIGHTING ARRESTERS P.LTD,External,02-MOVEX,3-,A1079-AREVA T & D LIGHTING ARRESTERS P.LTD,819-Cash on Deliver,AREVA T & D LIGHTING ARRESTERS P.LTD,India,Limited Company,PPS UNGROUP,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A108      ,3  ,0,WEST BENG,831,DD ,04 ,6750,*USER,0,,  ,INR,KLK,IN ,0,0,0,null,          ,          ,null,A108-A K G FOOD PRODUCTS,External,02-MOVEX,3-,A108-A K G FOOD PRODUCTS,831-pmt against PI,A K G FOOD PRODUCTS,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1080     ,3  ,0,ASIAN COLO,801,DD ,04 ,5600,*USER,0,,  ,INR,RWR,IN ,0,0,0,8/4/2014 12:00:00 AM,          ,          ,null,A1080-ASIAN COLOUR COATED ISPAT LTD,External,02-MOVEX,3-,A1080-ASIAN COLOUR COATED ISPAT LTD,801-See remarks,ASIAN COLOUR COATED ISPAT LTD,India,Limited Company,MARINE & DIESEL,NA         ,1726880,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1081     ,3  ,0,SRI AKILA,831,DD ,04 ,4444,*USER,0,,  ,INR,CHE,IN ,0,0,0,6/25/2010 12:00:00 AM,          ,          ,null,A1081-SRI AKILA CASTINGS,External,02-MOVEX,3-,A1081-SRI AKILA CASTINGS,831-pmt against PI,SRI AKILA CASTINGS,India,Limited Company,EPS INDUSTRIAL,           ,1723504,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1082     ,3  ,0,ANNAMARS M,801,DD ,04 ,5800,*USER,0,,  ,INR,ERO,IN ,0,0,0,3/8/2008 12:00:00 AM,          ,          ,null,A1082-ANNAMARS MILK DAIRY,External,02-MOVEX,3-,A1082-ANNAMARS MILK DAIRY,801-See remarks,ANNAMARS MILK DAIRY,India,Limited Company,HVAC & R,           ,1759023,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1083     ,3  ,0,ABARIS HEA,801,DD ,04 ,4444,*USER,0,,  ,INR,KNG,IN ,0,0,0,3/14/2008 12:00:00 AM,          ,          ,null,A1083-ABARIS HEALTHCARE,External,02-MOVEX,3-,A1083-ABARIS HEALTHCARE,801-See remarks,ABARIS HEALTHCARE,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,20,A1084     ,3  ,0,AB MAURI I,801,DAP,04 ,AFHS,MEC005P3A,0,,  ,INR,NAD,IN ,0,0,0,2/28/2023 12:00:00 AM,741234    ,741234    ,null,A1084-AB MAURI INDIA PVT.LTD.,External,02-MOVEX,3-,A1084-AB MAURI INDIA PVT.LTD.,801-See remarks,AB MAURI INDIA PVT.LTD.,India,Limited Company,After Sales Food & Water HSS,AAECA9923H ,1755076,1,NonMarine Division,INNonMarine Division,
5,   ,90,A1085     ,3  ,0,AMBIENT SY,801,DDC,04 ,5500,*USER,0,,  ,INR,KOI,IN ,0,0,0,1/29/2008 12:00:00 AM,          ,          ,null,A1085-AMBIENT SYSTEMS PVT LTD,External,02-MOVEX,3-,A1085-AMBIENT SYSTEMS PVT LTD,801-See remarks,AMBIENT SYSTEMS PVT LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759024,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1086     ,3  ,0,ANANDA SHI,801,DD ,08 ,5600,*USER,0,,  ,USD,   ,BD ,0,0,0,8/6/2010 12:00:00 AM,          ,          ,null,A1086-ANANDA SHIPYARD AND SLIPWAYS LTD,External,02-MOVEX,3-,A1086-ANANDA SHIPYARD AND SLIPWAYS LTD,801-See remarks,ANANDA SHIPYARD AND SLIPWAYS LTD,Bangladesh,Limited Company,MARINE & DIESEL,           ,1723580,0,NonMarine Division,BDNonMarine Division,
5,   ,90,A1087     ,ALG,0,ALFA LAVAL,801,DD ,04 ,5700,*USER,0,,  ,INR,EXP,US ,0,0,0,1/5/2008 12:00:00 AM,          ,          ,0,C23901-ALFA LAVAL INC.,Group,02-MOVEX,ALG-,A1087-ALFA LAVAL INC - AMDC,801-See remarks,ALFA LAVAL INC - AMDC,United States of America,null,OEM EQUIPMENT,           ,,0,Marine Division,USMarine Division,
5,   ,90,A1088     ,3  ,0,ANMOL FLUI,801,DD ,04 ,5800,*USER,0,,  ,INR,MUM,IN ,0,0,0,3/6/2008 12:00:00 AM,          ,          ,null,A1088-ANMOL FLUID CONTROL PRODUCTS PVT.LTD,External,02-MOVEX,3-,A1088-ANMOL FLUID CONTROL PRODUCTS PVT.LTD,801-See remarks,ANMOL FLUID CONTROL PRODUCTS PVT.LTD,India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1089     ,3  ,0,AJAY ICE C,801,DD ,04 ,5800,*USER,0,,  ,INR,BHJ,IN ,0,0,0,1/22/2008 12:00:00 AM,          ,          ,null,A1089-AJAY ICE CANDY & COLDDRINKS,External,02-MOVEX,3-,A1089-AJAY ICE CANDY & COLDDRINKS,801-See remarks,AJAY ICE CANDY & COLDDRINKS,India,Limited Company,HVAC & R,           ,1727232,0,NonMarine Division,INNonMarine Division,
5,   ,90,A109      ,3  ,0,INDIA,831,FCA,04 ,6740,*USER,0,,  ,INR,   ,IN ,0,0,0,5/13/2008 12:00:00 AM,110001    ,          ,null,A109-ASIA PACIFIC BREWERIES-PEARL PVT LTD,External,02-MOVEX,3-,A109-ASIA PACIFIC BREWERIES-PEARL PVT LTD,831-pmt against PI,ASIA PACIFIC BREWERIES-PEARL PVT LTD,India,Limited Company,MU BREWERY,           ,1727312,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1090     ,3  ,0,INDIA,802,FCA,04 ,6570,*USER,0,,  ,INR,   ,IN ,0,0,0,10/22/2009 12:00:00 AM,614616    ,          ,null,A1090-ARANTHANGI CHEMICALS PRIVATE LIMITED,External,02-MOVEX,3-,A1090-ARANTHANGI CHEMICALS PRIVATE LIMITED,802-Advance payment,ARANTHANGI CHEMICALS PRIVATE LIMITED,India,Limited Company,PLS PRODUCT SUPPORT DECANTER,           ,1725062,2,NonMarine Division,INNonMarine Division,
5,   ,90,A1091     ,3  ,0,ASSOCIATED,801,DDC,04 ,6950,*USER,0,,  ,INR,HYD,IN ,0,0,0,4/28/2008 12:00:00 AM,          ,          ,null,A1091-ASSOCIATED  POWER TEAM (P) LTD,External,02-MOVEX,3-,A1091-ASSOCIATED  POWER TEAM (P) LTD,801-See remarks,ASSOCIATED  POWER TEAM (P) LTD,India,Limited Company,ENERGY,           ,1725121,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1092     ,3  ,0,INDIA,831,FCA,04 ,6750,*USER,0,,  ,INR,   ,IN ,0,0,0,1/5/2011 12:00:00 AM,201301    ,          ,null,A1092-ABHISAR BUILDWELL PVT LTD,External,02-MOVEX,3-,A1092-ABHISAR BUILDWELL PVT LTD,831-pmt against PI,ABHISAR BUILDWELL PVT LTD,India,Limited Company,MU VOT,           ,1722629,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1093     ,3  ,0,AGRAWAL PO,819,DD ,04 ,4462,*USER,0,,  ,INR,   ,IN ,0,0,0,11/25/2008 12:00:00 AM,          ,          ,null,A1093-AGRAWAL POLYFIL PRIVATE LIMITED,External,02-MOVEX,3-,A1093-AGRAWAL POLYFIL PRIVATE LIMITED,819-Cash on Deliver,AGRAWAL POLYFIL PRIVATE LIMITED,India,Limited Company,PPS INORG AND MIN PROCU REF AND PET & OI,           ,1722976,0,NonMarine Division,INNonMarine Division,
5,   ,20,A1094     ,3  ,0,ABHISAR BU,818,DAP,04 ,AFHS,MEC005P3A,0,,  ,INR,AGA,IN ,0,0,0,5/2/2022 12:00:00 AM,799008    ,          ,null,A1094-Abhisar Buildwell Private Limited,External,02-MOVEX,3-,A1094-Abhisar Buildwell Private Limited,818-Pmt ProformaInv,Abhisar Buildwell Private Limited,India,Limited Company,After Sales Food & Water HSS,NA         ,1754508,0,NonMarine Division,INNonMarine Division,Lalan Kumar Pandey
5,   ,90,A1095     ,3  ,0,INDIA,819,FCA,04 ,AFHS,MEC005P3A,0,,  ,INR,SGR,IN ,0,0,0,2/6/2023 12:00:00 AM,148024    ,148024    ,null,A1095-A.P. ORGANICS PVT LTD,External,02-MOVEX,3-,A1095-A.P. ORGANICS PVT LTD,819-Cash on Deliver,A.P. ORGANICS PVT LTD,India,Limited Company,After Sales Food & Water HSS,AACCA4673L ,1722404,1,NonMarine Division,INNonMarine Division,
5,   ,20,A1096     ,3  ,0,AAMBIS FOO,818,DAP,04 ,AFDC,MEC005P3A,0,,  ,INR,VEL,IN ,0,0,0,4/17/2023 12:00:00 AM,635601    ,635601    ,null,A1096-AAMBIS FOOD PRODUCTS PRIVATE LIMITED,External,02-MOVEX,3-,A1096-AAMBIS FOOD PRODUCTS PRIVATE LIMITED,818-Pmt ProformaInv,AAMBIS FOOD PRODUCTS PRIVATE LIMITED,India,Limited Company,After Sales Food & Water Dec,AAGCA6309M ,1722424,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1097     ,3  ,0,AARYAN ENG,801,DD ,04 ,5800,*USER,0,,  ,INR,THA,IN ,0,0,0,7/5/2013 12:00:00 AM,          ,          ,null,A1097-AARYAN ENGINEERING PVT.LTD,External,02-MOVEX,3-,A1097-AARYAN ENGINEERING PVT.LTD,801-See remarks,AARYAN ENGINEERING PVT.LTD,India,Limited Company,HVAC & R,NA         ,1726854,0,NonMarine Division,INNonMarine Division,
